site,tortid,sex,status,year,quarter,date,cohab_count,logistic_count,temperature,rainfall,local_tort_density,local_burrow_density,survey_rate
FI,4176,M,E,2011,3,2011-09-01,0,0,82.8,0.31,1,4,0.19597989949748743
FI,4176,M,E,2011,3,2011-09-19,1,1,82.8,0.31,1,2,0.1708542713567839
FI,4176,M,E,2011,3,2011-08-29,0,0,89.1,0.6,0,2,0.21407035175879396
FI,4176,M,E,2013,2,2013-05-22,0,0,75.7,0.01,0,2,0.1921182266009852
FI,4176,M,E,2011,3,2011-09-08,0,0,82.8,0.31,0,2,0.19396984924623115
FI,4176,M,E,2013,2,2013-04-16,0,0,69.6,0.0,1,2,0.15270935960591134
FI,4176,M,E,2011,2,2011-05-02,0,0,69.6,0.02,0,2,0.16683417085427135
FI,4176,M,E,2011,3,2011-08-04,0,0,89.1,0.6,0,2,0.1708542713567839
FI,4176,M,E,2013,3,2013-09-06,0,0,80.8,0.59,0,1,0.12807881773399016
FI,4176,M,E,2011,2,2011-03-24,0,0,58.3,0.06,0,4,0.2050251256281407
FI,4176,M,E,2011,2,2011-06-27,0,0,81.1,0.0,0,1,0.16884422110552763
FI,4176,M,E,2013,2,2013-06-06,0,0,87.3,0.0,0,2,0.18719211822660098
FI,4176,M,E,2011,2,2011-06-14,0,0,81.1,0.0,0,1,0.1487437185929648
FI,4176,M,E,2011,2,2011-05-19,0,0,69.6,0.02,0,2,0.16381909547738693
FI,4176,M,E,2012,1,2012-11-01,0,0,59.2,0.03,0,1,0.04457652303120357
FI,4176,M,E,2013,2,2013-05-08,0,0,75.7,0.01,0,2,0.18719211822660098
FI,4176,M,E,2013,3,2013-08-06,0,0,86.7,1.12,0,1,0.1921182266009852
FI,4176,M,E,2011,3,2011-09-05,1,1,82.8,0.31,1,1,0.14472361809045226
FI,4176,M,E,2011,2,2011-05-23,1,1,69.6,0.02,1,2,0.14673366834170853
FI,4176,M,E,2013,1,2013-11-20,0,0,56.5,1.76,0,1,0.1724137931034483
FI,4176,M,E,2011,2,2011-03-21,0,0,58.3,0.06,0,1,0.12562814070351758
FI,4176,M,E,2012,1,2013-02-26,0,0,51.1,0.02,0,1,0.2857142857142857
FI,4176,M,E,2010,1,2011-02-23,0,0,48.9,0.32,0,4,0.10653266331658291
FI,4176,M,E,2011,2,2011-06-06,0,0,81.1,0.0,0,1,0.15678391959798996
FI,4176,M,E,2011,2,2011-06-17,0,0,81.1,0.0,0,1,0.12361809045226131
FI,4176,M,E,2013,1,2014-01-08,0,0,53.2,0.0,0,1,0.2761904761904762
FI,4176,M,E,2013,2,2013-04-23,0,0,69.6,0.0,0,1,0.12807881773399016
FI,4176,M,E,2011,3,2011-08-15,1,1,89.1,0.6,1,5,0.2221105527638191
FI,4176,M,E,2011,2,2011-06-20,0,0,81.1,0.0,0,1,0.21407035175879396
FI,4176,M,E,2012,3,2012-10-19,0,0,70.7,0.0,0,1,0.01188707280832095
FI,4177,M,T,2005,1,2006-02-15,0,0,53.6,0.0,0,1,0.04398148148148148
FI,4177,M,T,2006,2,2006-03-23,0,0,53.8,0.23,0,1,0.05324074074074074
FI,4177,M,T,2005,1,2005-11-29,0,0,58.5,0.0,0,1,0.05019305019305019
FI,4177,M,T,2005,1,2006-01-26,0,0,49.8,0.05,0,1,0.05555555555555555
FI,4177,M,T,2005,1,2005-12-28,0,0,49.8,0.0,0,1,0.0694980694980695
FI,3203,M,R,2009,3,2009-07-16,0,0,93.9,0.05,0,3,0.11270983213429256
FI,3203,M,R,2005,3,2005-08-21,1,1,88.3,0.36,1,2,0.02702702702702703
FI,3203,M,R,2008,3,2008-09-02,0,0,83.3,0.0,0,3,0.129764801297648
FI,3203,M,R,2009,3,2009-08-24,0,0,87.3,0.0,1,3,0.10551558752997602
FI,3203,M,R,2005,1,2005-12-19,1,1,49.8,0.0,1,1,0.0888030888030888
FI,3203,M,R,2005,1,2006-01-18,1,1,49.8,0.05,1,4,0.046296296296296294
FI,3203,M,R,2011,1,2012-02-22,0,0,52.9,0.03,0,1,0.12927191679049035
FI,3203,M,R,2005,1,2005-11-17,1,1,58.5,0.0,1,1,0.0694980694980695
FI,3203,M,R,2008,3,2008-08-06,1,1,90.1,0.0,1,3,0.1711273317112733
FI,3203,M,R,2010,1,2011-01-05,0,0,48.9,0.01,0,1,0.021105527638190954
FI,3203,M,R,2010,1,2011-02-22,0,0,48.9,0.32,0,1,0.05125628140703518
FI,3203,M,R,2006,3,2006-07-27,0,0,93.0,0.05,0,4,0.08564814814814815
FI,3203,M,R,2009,2,2009-06-08,0,0,77.9,0.0,0,1,0.09592326139088729
FI,3203,M,R,2009,3,2009-07-06,0,0,93.9,0.05,0,3,0.16786570743405277
FI,3203,M,R,2011,3,2011-10-25,0,0,70.2,0.06,0,1,0.04321608040201005
FI,3203,M,R,2009,2,2009-04-29,0,0,63.7,0.0,1,3,0.11270983213429256
FI,3203,M,R,2011,1,2012-01-05,0,0,50.4,0.1,0,1,0.1352154531946508
FI,3203,M,R,2009,2,2009-06-02,0,0,77.9,0.0,1,3,0.12629896083133493
FI,3203,M,R,2011,1,2011-12-13,0,0,45.5,0.15,0,1,0.06030150753768844
FI,3203,M,R,2010,1,2011-02-01,0,0,48.9,0.32,0,1,0.06633165829145729
FI,3203,M,R,2005,1,2006-02-06,0,0,53.6,0.0,1,4,0.05324074074074074
FI,3203,M,R,2011,2,2011-03-01,0,0,58.3,0.06,0,1,0.061306532663316586
FI,3203,M,R,2005,3,2005-08-22,1,1,88.3,0.36,1,2,0.007722007722007722
FI,3203,M,R,2009,3,2009-09-08,1,1,83.3,0.0,1,3,0.14628297362110312
FI,3203,M,R,2010,1,2010-12-01,0,0,50.9,2.52,0,1,0.06393244873341375
FI,3203,M,R,2006,2,2006-03-02,0,0,53.8,0.23,1,4,0.034722222222222224
FI,3203,M,R,2010,1,2010-11-02,0,0,54.1,0.07,0,2,0.05910735826296743
FI,3203,M,R,2009,3,2009-09-25,1,1,83.3,0.0,1,3,0.13029576338928858
FI,3203,M,R,2009,2,2009-06-23,0,0,77.9,0.0,0,3,0.1135091926458833
FI,3203,M,R,2005,3,2005-10-26,1,1,68.2,0.15,1,1,0.0888030888030888
FI,3203,M,R,2011,2,2011-05-17,0,0,69.6,0.02,0,1,0.2
FI,3203,M,R,2009,3,2009-08-10,0,0,87.3,0.0,1,3,0.10391686650679456
FI,3203,M,R,2006,3,2006-10-16,0,0,65.8,0.1,1,3,0.06944444444444445
FI,3203,M,R,2012,2,2012-04-05,0,0,66.9,0.18,0,1,0.014858841010401188
FI,3203,M,R,2012,2,2012-03-29,0,0,58.6,0.03,0,1,0.01634472511144131
FI,3203,M,R,2005,3,2005-09-24,0,0,77.2,0.28,1,1,0.05019305019305019
FI,4171,M,E,2012,2,2012-06-29,0,0,84.2,0.0,23,12,0.03566121842496285
FI,3201,F,C,2006,3,2006-08-08,0,0,87.1,0.0,0,2,0.06018518518518518
FI,3201,F,C,2005,2,2005-06-14,0,0,80.2,0.0,1,2,0.138996138996139
FI,3201,F,C,2007,2,2007-06-05,0,0,85.1,0.0,0,1,0.060897435897435896
FI,3201,F,C,2005,3,2005-08-29,0,0,88.3,0.36,1,2,0.03088803088803089
FI,3201,F,C,2006,3,2006-09-19,0,0,79.7,0.0,0,1,0.06481481481481481
FI,3201,F,C,2005,2,2005-06-21,0,0,80.2,0.0,0,1,0.05405405405405406
FI,3201,F,C,2005,3,2005-07-12,0,0,91.6,0.0,0,1,0.09266409266409266
FI,3201,F,C,2007,3,2007-08-06,0,0,90.1,0.1,0,1,0.027777777777777776
FI,3201,F,C,2007,3,2007-07-04,0,0,91.0,0.05,0,1,0.038461538461538464
FI,3201,F,C,2005,1,2005-12-14,0,0,49.8,0.0,0,1,0.06177606177606178
FI,3201,F,C,2005,1,2006-02-02,0,0,53.6,0.0,0,2,0.0625
FI,3201,F,C,2005,3,2005-08-12,0,0,88.3,0.36,0,1,0.06563706563706563
FI,3201,F,C,2005,3,2005-07-26,0,0,91.6,0.0,0,1,0.09652509652509653
FI,3201,F,C,2006,2,2006-06-14,0,0,87.6,0.0,0,2,0.08333333333333333
FI,3201,F,C,2006,2,2006-06-02,0,0,87.6,0.0,0,2,0.046296296296296294
FI,3201,F,C,2007,3,2007-09-04,0,0,78.1,0.01,0,1,0.018162393162393164
FI,3201,F,C,2005,1,2006-01-04,0,0,49.8,0.05,0,2,0.05324074074074074
FI,3201,F,C,2006,2,2006-03-07,0,0,53.8,0.23,0,2,0.02546296296296296
FI,4173,F,E,2010,3,2010-10-04,0,0,68.2,1.1,0,1,0.03498190591073583
FI,4173,F,E,2011,2,2011-04-21,0,0,64.6,0.0,0,6,0.23618090452261306
FI,4173,F,E,2011,3,2011-10-19,0,0,70.2,0.06,0,3,0.0371859296482412
FI,4173,F,E,2011,2,2011-03-02,0,0,58.3,0.06,0,1,0.17889447236180905
FI,4173,F,E,2011,2,2011-06-08,0,0,81.1,0.0,0,2,0.062311557788944726
FI,4173,F,E,2010,1,2011-01-06,0,0,48.9,0.01,0,1,0.09246231155778895
FI,4173,F,E,2010,1,2011-02-02,0,0,48.9,0.32,0,1,0.05125628140703518
FI,4173,F,E,2011,3,2011-10-26,0,0,70.2,0.06,0,2,0.04120603015075377
FI,4173,F,E,2011,2,2011-04-04,0,0,64.6,0.0,0,1,0.16381909547738693
FI,4173,F,E,2010,1,2010-12-02,0,0,50.9,2.52,0,1,0.10615199034981906
FI,4173,F,E,2011,2,2011-05-05,0,0,69.6,0.02,0,3,0.2442211055276382
FI,4173,F,E,2011,2,2011-03-24,0,0,58.3,0.06,0,1,0.2050251256281407
FI,4173,F,E,2010,1,2010-11-02,0,0,54.1,0.07,0,1,0.05910735826296743
FI,4173,F,E,2011,3,2011-08-22,0,0,89.1,0.6,0,2,0.20402010050251257
FI,4077,M,E,2011,2,2011-06-21,0,0,81.1,0.0,0,3,0.11155778894472362
FI,4077,M,E,2011,3,2011-08-03,0,0,89.1,0.6,0,4,0.11959798994974874
FI,4077,M,E,2011,3,2011-08-30,0,0,89.1,0.6,0,1,0.13869346733668342
FI,4077,M,E,2011,2,2011-06-23,0,0,81.1,0.0,0,3,0.1678391959798995
FI,4077,M,E,2011,3,2011-09-16,0,0,82.8,0.31,0,1,0.08442211055276382
FI,4077,M,E,2011,2,2011-06-09,0,0,81.1,0.0,0,1,0.16381909547738693
FI,4077,M,E,2011,3,2011-09-09,0,0,82.8,0.31,0,1,0.08844221105527639
FI,4077,M,E,2010,1,2011-02-12,0,0,48.9,0.32,0,1,0.05728643216080402
FI,4077,M,E,2011,2,2011-05-05,0,0,69.6,0.02,0,2,0.2442211055276382
FI,4077,M,E,2011,2,2011-06-13,0,0,81.1,0.0,0,2,0.16984924623115577
FI,4077,M,E,2012,3,2012-08-14,0,0,91.0,0.23,0,2,0.03714710252600297
FI,4077,M,E,2012,3,2012-07-10,0,0,87.4,0.25,0,2,0.01188707280832095
FI,4077,M,E,2011,2,2011-05-09,0,0,69.6,0.02,0,1,0.21206030150753769
FI,4077,M,E,2012,3,2012-07-17,0,0,87.4,0.25,0,2,0.01188707280832095
FI,4077,M,E,2011,2,2011-06-28,0,0,81.1,0.0,0,3,0.16984924623115577
FI,4077,M,E,2010,1,2011-01-07,0,0,48.9,0.01,0,1,0.03819095477386935
FI,4077,M,E,2012,2,2012-04-04,0,0,66.9,0.18,0,1,0.09806835066864784
FI,4077,M,E,2012,2,2012-06-12,0,0,84.2,0.0,0,1,0.03417533432392273
FI,4077,M,E,2011,2,2011-06-16,0,0,81.1,0.0,0,3,0.15376884422110554
FI,4077,M,E,2011,3,2011-09-06,0,0,82.8,0.31,0,1,0.1185929648241206
FI,4077,M,E,2010,1,2011-02-23,0,0,48.9,0.32,0,1,0.10653266331658291
FI,4077,M,E,2011,3,2011-08-12,0,0,89.1,0.6,0,4,0.10150753768844221
FI,4077,M,E,2011,3,2011-09-02,0,0,82.8,0.31,0,1,0.10954773869346733
FI,4077,M,E,2011,2,2011-03-05,0,0,58.3,0.06,0,1,0.02512562814070352
FI,4077,M,E,2011,3,2011-08-25,0,0,89.1,0.6,0,1,0.20100502512562815
FI,4077,M,E,2010,1,2011-01-31,0,0,48.9,0.01,0,1,0.04120603015075377
FI,4077,M,E,2011,3,2011-08-06,0,0,89.1,0.6,0,4,0.07738693467336684
FI,4077,M,E,2011,3,2011-08-19,0,0,89.1,0.6,0,1,0.10854271356783919
FI,4077,M,E,2011,3,2011-09-27,0,0,82.8,0.31,0,1,0.13668341708542714
FI,4077,M,E,2011,2,2011-05-19,0,0,69.6,0.02,0,1,0.16381909547738693
FI,4077,M,E,2011,2,2011-04-21,0,0,64.6,0.0,0,1,0.23618090452261306
FI,4077,M,E,2012,2,2012-05-31,0,0,77.5,0.0,0,1,0.04606240713224369
FI,4077,M,E,2011,2,2011-06-02,0,0,81.1,0.0,0,1,0.10954773869346733
FI,4077,M,E,2012,3,2012-08-21,0,0,91.0,0.23,0,2,0.019316493313521546
FI,4077,M,E,2011,2,2011-03-21,0,0,58.3,0.06,0,2,0.12562814070351758
FI,4077,M,E,2011,3,2011-08-09,0,0,89.1,0.6,0,3,0.13266331658291458
FI,4077,M,E,2011,2,2011-06-06,0,0,81.1,0.0,0,2,0.15678391959798996
FI,4077,M,E,2011,2,2011-03-19,0,0,58.3,0.06,0,1,0.07738693467336684
FI,4077,M,E,2012,3,2012-07-03,0,0,87.4,0.25,0,2,0.03268945022288262
FI,4076,M,C,2005,1,2005-11-22,0,0,58.5,0.0,0,1,0.07335907335907337
FI,4076,M,C,2005,1,2005-12-29,0,0,49.8,0.0,0,1,0.07722007722007722
FI,4076,M,C,2005,1,2006-01-25,0,0,49.8,0.05,0,1,0.02546296296296296
FI,4076,M,C,2005,1,2006-02-14,0,0,53.6,0.0,0,1,0.037037037037037035
FI,4076,M,C,2012,3,2012-07-03,1,1,87.4,0.25,4,12,0.03268945022288262
FI,4076,M,C,2011,2,2011-04-26,0,0,64.6,0.0,0,1,0.1487437185929648
FI,4071,F,C,2012,2,2012-06-12,0,0,84.2,0.0,8,12,0.03417533432392273
FI,3208,M,NA,2005,1,2006-01-19,0,0,49.8,0.05,0,1,0.05324074074074074
FI,3208,M,NA,2005,1,2005-12-21,0,0,49.8,0.0,0,1,0.08494208494208494
FI,3208,M,NA,2006,2,2006-05-22,0,0,77.7,0.0,0,1,0.041666666666666664
FI,3208,M,NA,2006,2,2006-06-08,0,0,87.6,0.0,0,1,0.05787037037037037
FI,3208,M,NA,2006,2,2006-06-21,0,0,87.6,0.0,0,1,0.046296296296296294
FI,3208,M,NA,2006,3,2006-07-25,0,0,93.0,0.05,0,1,0.05555555555555555
FI,3208,M,NA,2005,3,2005-08-30,0,0,88.3,0.36,0,1,0.10810810810810811
FI,3208,M,NA,2005,1,2006-02-13,0,0,53.6,0.0,0,1,0.03009259259259259
FI,3208,M,NA,2005,3,2005-08-09,0,0,88.3,0.36,0,1,0.05019305019305019
FI,3208,M,NA,2006,2,2006-04-10,0,0,63.0,0.27,0,1,0.02546296296296296
FI,3208,M,NA,2006,2,2006-06-13,0,0,87.6,0.0,0,1,0.034722222222222224
FI,3208,M,NA,2005,3,2005-09-25,0,0,77.2,0.28,0,1,0.05405405405405406
FI,3208,M,NA,2005,3,2005-09-14,0,0,77.2,0.28,0,1,0.08494208494208494
FI,3208,M,NA,2005,3,2005-07-28,1,1,91.6,0.0,1,1,0.08108108108108109
FI,3208,M,NA,2006,2,2006-03-23,0,0,53.8,0.23,0,1,0.05324074074074074
FI,3208,M,NA,2006,3,2006-08-18,0,0,87.1,0.0,0,2,0.03009259259259259
FI,3208,M,NA,2006,3,2006-07-24,0,0,93.0,0.05,0,1,0.05787037037037037
FI,7373,F,NA,2012,2,2012-03-12,0,0,58.6,0.03,0,1,0.03268945022288262
FI,7373,F,NA,2011,1,2011-12-15,0,0,45.5,0.15,0,1,0.04623115577889447
FI,7373,F,NA,2011,1,2011-11-16,0,0,53.6,0.28,0,1,0.01507537688442211
FI,7373,F,NA,2011,2,2011-06-02,0,0,81.1,0.0,0,1,0.10954773869346733
FI,7373,F,NA,2011,1,2012-01-09,0,0,50.4,0.1,0,1,0.08766716196136701
FI,7373,F,NA,2011,3,2011-09-06,0,0,82.8,0.31,0,1,0.1185929648241206
FI,7373,F,NA,2011,3,2011-08-04,0,0,89.1,0.6,0,2,0.1708542713567839
FI,7373,F,NA,2011,3,2011-09-28,0,0,82.8,0.31,0,1,0.09748743718592964
FI,7373,F,NA,2011,1,2012-02-02,0,0,52.9,0.03,0,1,0.08172362555720654
FI,7373,F,NA,2011,3,2011-07-13,0,0,87.8,0.1,0,2,0.07738693467336684
FI,7373,F,NA,2011,1,2012-01-19,0,0,50.4,0.1,0,1,0.09212481426448738
FI,7373,F,NA,2011,1,2012-02-27,0,0,52.9,0.03,0,1,0.05794947994056464
FI,7372,F,NA,2011,3,2011-07-12,0,0,87.8,0.1,0,2,0.0763819095477387
FI,7372,F,NA,2011,1,2011-12-13,0,0,45.5,0.15,0,2,0.06030150753768844
FI,7372,F,NA,2011,1,2012-01-11,0,0,50.4,0.1,0,1,0.22436849925705796
FI,7372,F,NA,2011,1,2011-11-04,0,0,53.6,0.28,0,2,0.05628140703517588
FI,7372,F,NA,2011,2,2011-05-23,0,0,69.6,0.02,0,1,0.14673366834170853
FI,7372,F,NA,2011,1,2012-02-06,0,0,52.9,0.03,0,1,0.0713224368499257
FI,7372,F,NA,2012,2,2012-03-08,0,0,58.6,0.03,0,1,0.07429420505200594
FI,7372,F,NA,2011,3,2011-10-20,0,0,70.2,0.06,0,2,0.022110552763819097
FI,7372,F,NA,2011,3,2011-09-06,0,0,82.8,0.31,0,2,0.1185929648241206
FI,7372,F,NA,2011,3,2011-08-17,0,0,89.1,0.6,0,2,0.07537688442211055
FI,7371,M,NA,2011,3,2011-07-12,0,0,87.8,0.1,0,1,0.0763819095477387
FI,7371,M,NA,2011,1,2011-12-13,0,0,45.5,0.15,0,1,0.06030150753768844
FI,7371,M,NA,2011,1,2012-01-11,0,0,50.4,0.1,0,1,0.22436849925705796
FI,7371,M,NA,2011,1,2012-02-06,0,0,52.9,0.03,0,1,0.0713224368499257
FI,7371,M,NA,2012,2,2012-03-08,0,0,58.6,0.03,0,1,0.07429420505200594
FI,7371,M,NA,2011,3,2011-09-06,0,0,82.8,0.31,0,1,0.1185929648241206
FI,7370,M,NA,2011,1,2011-12-12,0,0,45.5,0.15,0,1,0.023115577889447236
FI,7370,M,NA,2011,3,2011-08-02,0,0,89.1,0.6,0,1,0.16080402010050251
FI,7370,M,NA,2011,2,2011-06-22,0,0,81.1,0.0,0,1,0.1035175879396985
FI,7370,M,NA,2011,1,2012-02-14,0,0,52.9,0.03,0,1,0.03268945022288262
FI,7370,M,NA,2011,3,2011-08-30,0,0,89.1,0.6,0,1,0.13869346733668342
FI,7370,M,NA,2012,2,2012-03-06,0,0,58.6,0.03,0,1,0.08469539375928678
FI,7370,M,NA,2011,1,2012-01-10,0,0,50.4,0.1,0,1,0.12481426448736999
FI,7370,M,NA,2011,1,2011-11-21,0,0,53.6,0.28,0,1,0.05527638190954774
FI,7370,M,NA,2011,3,2011-07-13,0,0,87.8,0.1,0,1,0.07738693467336684
FI,7370,M,NA,2011,3,2011-09-07,0,0,82.8,0.31,0,1,0.15678391959798996
FI,3639,M,NA,2011,2,2011-06-21,0,0,81.1,0.0,0,1,0.11155778894472362
FI,3639,M,NA,2011,2,2011-03-04,0,0,58.3,0.06,0,1,0.16180904522613065
FI,3639,M,NA,2011,3,2011-08-30,0,0,89.1,0.6,1,2,0.13869346733668342
FI,3639,M,NA,2011,2,2011-03-29,0,0,58.3,0.06,0,3,0.15879396984924624
FI,3639,M,NA,2011,3,2011-09-16,0,0,82.8,0.31,0,1,0.08442211055276382
FI,3639,M,NA,2011,3,2011-09-09,0,0,82.8,0.31,0,1,0.08844221105527639
FI,3639,M,NA,2011,2,2011-05-03,0,0,69.6,0.02,1,4,0.20100502512562815
FI,3639,M,NA,2011,2,2011-03-25,0,0,58.3,0.06,0,1,0.12261306532663317
FI,3639,M,NA,2011,3,2011-08-05,0,0,89.1,0.6,0,3,0.08341708542713568
FI,3639,M,NA,2011,3,2011-08-16,0,0,89.1,0.6,1,4,0.17688442211055277
FI,3639,M,NA,2011,3,2011-09-30,0,0,82.8,0.31,0,3,0.12361809045226131
FI,3639,M,NA,2011,2,2011-04-01,0,0,64.6,0.0,0,3,0.16683417085427135
FI,3639,M,NA,2011,2,2011-06-28,0,0,81.1,0.0,0,3,0.16984924623115577
FI,3639,M,NA,2011,2,2011-03-08,0,0,58.3,0.06,0,1,0.1527638190954774
FI,3639,M,NA,2010,1,2011-01-24,0,0,48.9,0.01,0,1,0.020100502512562814
FI,3639,M,NA,2011,2,2011-03-22,0,0,58.3,0.06,0,1,0.1135678391959799
FI,3639,M,NA,2011,3,2011-09-06,0,0,82.8,0.31,0,1,0.1185929648241206
FI,3639,M,NA,2011,2,2011-05-24,0,0,69.6,0.02,0,3,0.13366834170854272
FI,3639,M,NA,2011,2,2011-06-07,0,0,81.1,0.0,0,3,0.12562814070351758
FI,3639,M,NA,2011,3,2011-08-12,0,0,89.1,0.6,0,3,0.10150753768844221
FI,3639,M,NA,2011,3,2011-09-02,0,0,82.8,0.31,0,3,0.10954773869346733
FI,3639,M,NA,2011,3,2011-09-23,0,0,82.8,0.31,0,1,0.12160804020100502
FI,3639,M,NA,2011,3,2011-08-02,0,0,89.1,0.6,0,3,0.16080402010050251
FI,3639,M,NA,2010,1,2011-01-12,0,0,48.9,0.01,0,1,0.11758793969849246
FI,3639,M,NA,2011,2,2011-06-10,0,0,81.1,0.0,0,3,0.11658291457286432
FI,3639,M,NA,2011,2,2011-03-15,0,0,58.3,0.06,0,3,0.16381909547738693
FI,3639,M,NA,2010,1,2011-02-26,0,0,48.9,0.32,0,1,0.03919597989949749
FI,3639,M,NA,2011,3,2011-08-19,0,0,89.1,0.6,0,2,0.10854271356783919
FI,3639,M,NA,2011,2,2011-05-17,0,0,69.6,0.02,0,1,0.2
FI,3639,M,NA,2011,2,2011-06-14,0,0,81.1,0.0,0,3,0.1487437185929648
FI,3639,M,NA,2011,2,2011-03-11,0,0,58.3,0.06,0,1,0.11959798994974874
FI,3639,M,NA,2011,2,2011-05-06,0,0,69.6,0.02,0,1,0.14974874371859295
FI,3639,M,NA,2011,3,2011-08-23,0,0,89.1,0.6,0,2,0.24723618090452262
FI,3639,M,NA,2010,1,2011-02-04,0,0,48.9,0.32,0,1,0.01407035175879397
FI,3639,M,NA,2011,2,2011-05-10,0,0,69.6,0.02,0,1,0.1798994974874372
FI,3639,M,NA,2011,2,2011-06-04,0,0,81.1,0.0,0,3,0.08542713567839195
FI,3639,M,NA,2011,3,2011-08-09,0,0,89.1,0.6,0,3,0.13266331658291458
FI,3639,M,NA,2011,2,2011-04-08,0,0,64.6,0.0,0,3,0.1407035175879397
FI,3639,M,NA,2011,2,2011-06-17,0,0,81.1,0.0,0,3,0.12361809045226131
FI,3639,M,NA,2011,2,2011-05-27,0,0,69.6,0.02,0,1,0.15175879396984926
FI,3639,M,NA,2011,3,2011-08-26,0,0,89.1,0.6,0,2,0.09346733668341708
FI,3639,M,NA,2011,3,2011-09-20,0,0,82.8,0.31,1,3,0.1708542713567839
FI,2572,M,E,2011,2,2011-03-21,0,0,58.3,0.06,0,1,0.12562814070351758
FI,2572,M,E,2011,2,2011-06-23,0,0,81.1,0.0,0,2,0.1678391959798995
FI,2572,M,E,2011,3,2011-08-01,0,0,89.1,0.6,0,2,0.23115577889447236
FI,2572,M,E,2011,2,2011-05-12,0,0,69.6,0.02,0,1,0.16080402010050251
FI,2572,M,E,2011,3,2011-08-11,0,0,89.1,0.6,0,2,0.1829145728643216
FI,2572,M,E,2010,1,2011-02-24,0,0,48.9,0.32,0,1,0.07939698492462312
FI,2572,M,E,2010,1,2011-01-26,0,0,48.9,0.01,0,1,0.02814070351758794
FI,2572,M,E,2011,3,2011-08-08,0,0,89.1,0.6,0,2,0.14773869346733667
FI,2572,M,E,2011,3,2011-09-08,0,0,82.8,0.31,0,3,0.19396984924623115
FI,2572,M,E,2011,3,2011-09-29,0,0,82.8,0.31,0,2,0.16984924623115577
FI,2572,M,E,2011,2,2011-06-16,0,0,81.1,0.0,0,2,0.15376884422110554
FI,2572,M,E,2010,1,2011-02-13,0,0,48.9,0.32,0,1,0.0371859296482412
FI,2572,M,E,2011,2,2011-05-05,0,0,69.6,0.02,0,1,0.2442211055276382
FI,2572,M,E,2011,2,2011-03-18,0,0,58.3,0.06,0,1,0.1407035175879397
FI,2572,M,E,2011,2,2011-06-20,0,0,81.1,0.0,0,2,0.21407035175879396
FI,2572,M,E,2011,2,2011-05-26,0,0,69.6,0.02,0,2,0.13467336683417086
FI,2572,M,E,2011,2,2011-06-13,0,0,81.1,0.0,0,2,0.16984924623115577
FI,2572,M,E,2011,3,2011-08-04,0,0,89.1,0.6,0,2,0.1708542713567839
FI,3634,M,R,2011,3,2011-09-23,0,0,82.8,0.31,0,2,0.12160804020100502
FI,3634,M,R,2011,2,2011-06-23,0,0,81.1,0.0,0,2,0.1678391959798995
FI,3634,M,R,2011,3,2011-09-16,0,0,82.8,0.31,0,3,0.08442211055276382
FI,3634,M,R,2011,3,2011-08-01,0,0,89.1,0.6,0,3,0.23115577889447236
FI,3634,M,R,2011,2,2011-06-09,0,0,81.1,0.0,0,2,0.16381909547738693
FI,3634,M,R,2011,3,2011-09-09,0,0,82.8,0.31,0,3,0.08844221105527639
FI,3634,M,R,2011,2,2011-05-05,0,0,69.6,0.02,0,2,0.2442211055276382
FI,3634,M,R,2011,3,2011-08-05,0,0,89.1,0.6,0,3,0.08341708542713568
FI,3634,M,R,2011,2,2011-05-16,0,0,69.6,0.02,0,2,0.19095477386934673
FI,3634,M,R,2011,3,2011-08-30,0,0,89.1,0.6,0,3,0.13869346733668342
FI,3634,M,R,2011,2,2011-06-30,0,0,81.1,0.0,0,2,0.17185929648241205
FI,3634,M,R,2011,3,2011-08-08,0,0,89.1,0.6,0,3,0.14773869346733667
FI,3634,M,R,2011,2,2011-06-16,0,0,81.1,0.0,0,2,0.15376884422110554
FI,3634,M,R,2011,3,2011-09-06,0,0,82.8,0.31,0,3,0.1185929648241206
FI,3634,M,R,2011,3,2011-08-12,0,0,89.1,0.6,0,3,0.10150753768844221
FI,3634,M,R,2011,2,2011-06-20,0,0,81.1,0.0,0,2,0.21407035175879396
FI,3634,M,R,2011,3,2011-09-02,0,0,82.8,0.31,0,3,0.10954773869346733
FI,3634,M,R,2011,2,2011-03-05,0,0,58.3,0.06,0,3,0.02512562814070352
FI,3634,M,R,2011,2,2011-05-30,0,0,69.6,0.02,0,2,0.04522613065326633
FI,3634,M,R,2011,2,2011-03-15,0,0,58.3,0.06,0,4,0.16381909547738693
FI,3634,M,R,2011,3,2011-08-19,0,0,89.1,0.6,0,3,0.10854271356783919
FI,3634,M,R,2011,2,2011-03-24,0,0,58.3,0.06,0,1,0.2050251256281407
FI,3634,M,R,2010,1,2011-01-31,0,0,48.9,0.01,0,3,0.04120603015075377
FI,3634,M,R,2011,3,2011-08-23,0,0,89.1,0.6,0,3,0.24723618090452262
FI,3634,M,R,2011,2,2011-06-27,0,0,81.1,0.0,0,2,0.16884422110552763
FI,3634,M,R,2011,3,2011-09-27,0,0,82.8,0.31,0,2,0.13668341708542714
FI,3634,M,R,2010,1,2011-02-11,0,0,48.9,0.32,0,3,0.032160804020100506
FI,3634,M,R,2011,2,2011-06-02,0,0,81.1,0.0,0,2,0.10954773869346733
FI,3634,M,R,2010,1,2011-01-06,0,0,48.9,0.01,0,3,0.09246231155778895
